"","1","2","3","4","5","6","7","8","9","10","11","12"
"ME",-0.000844185204349874,-0.0134347105384309,0.0106346201646826,0.184112596143197,0.696728829242251,-0.508081052090373,-0.215556468582686,0.0912081946210379,0.110779530950453,-0.0119744109018446,-0.0240341613302616,-0.0346069556047487
"MAE",0.210914533158491,0.208208214548705,0.441968457148156,2.065661026518,5.27836220487379,7.90344718139816,2.58765548345784,0.710366248121499,0.630936656952995,0.598059025629533,0.380163746253476,0.309467444449654
"RMSE",0.26563947164772,0.266162397698293,0.608438340346947,2.53940274155468,6.85881662448351,10.1652750800607,4.16036576381248,0.905207443738981,0.797153286505483,0.757056579926718,0.479725753850105,0.367893347953908
"NSE",0.367173145833924,0.30310694187014,0.093429542284133,-0.206920678697764,-0.209119384077648,0.341676609218679,0.483279872305907,0.419880304224396,0.166283628490682,0.0592882807422406,0.124620134448019,0.192296090433663
"R",0.654577206586608,0.607099791075835,0.445476444748991,0.328062062594733,0.438671624190202,0.664633702968506,0.697816479903371,0.697866780185805,0.591418856109534,0.479721756902929,0.520763639708435,0.56740212979173
"R.spear",0.685610578002878,0.624994380366371,0.470621883128457,0.325202503681885,0.436921418051757,0.668623963174773,0.728401201155251,0.636374395118872,0.584016153666456,0.494354918558836,0.52525208798052,0.554850471041181
