"","1","2","3","4","5","6","7","8","9","10","11","12"
"ME",-0.00606255138943492,-0.023596476618515,0.0171696515469023,0.375727012376925,0.731100216624794,0.112055642756363,-0.0862357137856175,0.118704633039039,0.121568188001677,-0.0119744109018447,-0.0193613549528975,-0.0129993129650566
"MAE",0.206365162340913,0.208415199009766,0.457146396162168,2.29631142765648,5.24252720449044,8.54880943964099,2.74393060828366,0.740646820532826,0.644803894202744,0.598059025629533,0.38183004904239,0.321361295756596
"RMSE",0.263897399330779,0.261014167964337,0.631554751854057,2.81083129951893,6.89216535143159,11.1073622716153,4.45652312022131,0.944611626262011,0.810738333833029,0.757056579926718,0.482375864681334,0.40094700406543
"NSE",0.372184505855426,0.319008236959978,0.00698885558333662,-0.506743225080111,-0.236279135866319,0.218456909714121,0.399246912052577,0.358079278985444,0.139234372583835,0.0592882807422409,0.117976663772448,0.0602644137057733
"R",0.658047296892881,0.6173453692789,0.395067268329854,0.22225441269285,0.399858170056567,0.602762904327436,0.63232453252808,0.665579486179428,0.577721073675252,0.479721756902929,0.512958145912918,0.492686642916233
"R.spear",0.670302605707474,0.617830166889257,0.422794084572343,0.217575757575758,0.402857142857143,0.594779477947795,0.68020402040204,0.621338133813381,0.57496776428155,0.494354918558836,0.518729429133535,0.519211155918858
