"","1","2","3","4","5","6","7","8","9","10","11","12"
"ME",-0.0135283793625444,-0.0130252076268337,-0.052236077888537,-0.304904753101847,-0.580255598228127,-1.48370470229366,-0.614296278134639,-0.0900685378008981,-0.0663044079622813,-0.0593739144956367,-0.0297650597601634,-0.0252173049329453
"MAE",0.198009517571155,0.196708570286724,0.370839657659762,1.68680702625382,4.34716332337148,7.82492860726204,2.72047582813468,0.672546193420243,0.545360811071247,0.519825104936162,0.345166555534355,0.276892780083459
"RMSE",0.252052085127376,0.249461380212824,0.587967011736339,2.26066869902107,5.67325857716529,10.09257207422,4.67505548185805,0.892669495353488,0.718724363446433,0.69235377242143,0.44338136291031,0.361597846332709
"NSE",0.427279935855445,0.377957100150002,0.139327297214541,0.0253615783643438,0.162335095246978,0.354739956283535,0.338884678031856,0.426733966810639,0.323530479011711,0.213215123635973,0.254815515970078,0.235665614039642
"R",0.656622099398337,0.617423209006239,0.393501926159597,0.234431150540894,0.414326877531874,0.608270571340044,0.621329988906676,0.663275420012969,0.575557768690787,0.476855669527202,0.51575489762504,0.496730243703053
"R.spear",0.670302605707474,0.617830166889257,0.422794084572343,0.217575757575758,0.402857142857143,0.594779477947795,0.68020402040204,0.621338133813381,0.57496776428155,0.494354918558836,0.518729429133535,0.519211155918858
