"","1","2","3","4","5","6","7","8","9","10","11","12"
"ME",-0.01176539023991,-0.0107673616255523,-0.0486392728924557,-0.309476555098209,-0.574892623595937,-1.42290220184154,-0.609233360284624,-0.0835400574766471,-0.0628202682194919,-0.0590142095156965,-0.0284075754344898,-0.0248959177466852
"MAE",0.200445261725338,0.200147195771031,0.365983648011192,1.6788320694022,4.3319889203447,7.37217468679991,2.59655246812774,0.6628050915737,0.541320498107072,0.521920188463325,0.346626861764123,0.269164471060374
"RMSE",0.254740423576962,0.256593742138918,0.586897110464458,2.24792324115577,5.59509124157483,9.39025016544145,4.43234601313917,0.863742998563877,0.714570024969178,0.697832237600363,0.444851012164592,0.341249420701547
"NSE",0.418036941060756,0.352313478903414,0.156485875406029,0.0542452851569116,0.195390517939573,0.438234142938504,0.413511279541338,0.471809656082123,0.330078005617754,0.200714499508745,0.247269261226017,0.305052238797688
"R",0.652243283503147,0.607250732279674,0.439441553244836,0.327087279687808,0.452909611447963,0.672118692365519,0.685917879737401,0.695390737355542,0.589106554387177,0.476381006079897,0.523930103992169,0.567183907979127
"R.spear",0.685610578002878,0.624994380366371,0.470621883128457,0.325202503681885,0.436921418051757,0.668623963174773,0.728401201155251,0.636374395118872,0.584016153666456,0.494354918558836,0.52525208798052,0.554850471041181
