"","1","2","3","4","5","6","7","8","9","10","11","12"
"ME",-0.0153883725065439,-0.0292218551271895,-0.0134553716367367,0.205499759450269,0.651803147338813,-0.162200566065429,-0.169371474390379,0.0941727304126168,0.0870394630011041,-0.0402566979345572,-0.0377776286570794,-0.0280604298150663
"MAE",0.268391744684133,0.247964681302448,0.47922327942844,2.19882830536919,5.19526523951925,8.51121141028108,2.7386427183333,0.737420188354692,0.631334013769322,0.724159350241297,0.493929310145704,0.398032457733201
"RMSE",0.332697854131469,0.306579980139918,0.652598803698154,2.76838854707143,6.85816483090324,11.0778554528873,4.45738568448449,0.940502439653919,0.799051788952834,0.933395278124482,0.612525934811042,0.512373409767317
"NSE",0.00734191496780123,0.0753863052981267,-0.0602899743472589,-0.47634660339921,-0.22153781577924,0.222603748367713,0.399014336890919,0.363652013063529,0.162307737243897,-0.436559877405744,-0.427116570572427,-0.539311996510006
"R",0.451640156749294,0.470748261762877,0.338289785784144,0.189919101698587,0.404043213322044,0.602650814311078,0.632532160377124,0.66560191263294,0.574323219665888,0.205440044603553,0.212101042254309,0.170972150876334
"R.spear",0.454166206505685,0.48329938017,0.34383147764499,0.161344134413441,0.407788778877888,0.594779477947795,0.68020402040204,0.621338133813381,0.571222835954674,0.232437329739298,0.215479948918621,0.22898214010592
