"site_id","site_name","water_year","year","month","date","monthly_sum","monthly_mean","annual_sum","annual_mean"
"10128500","Weber River",1928,1928,6,1928-06-15,569.536735504896,18.9845578501632,2404.15690935398,6.56873472501089
"10128500","Weber River",1928,1928,7,1928-07-16,157.101864892416,5.06780209330374,2404.15690935398,6.56873472501089
"10128500","Weber River",1928,1928,8,1928-08-16,81.382617105408,2.62524571307768,2404.15690935398,6.56873472501089
"10128500","Weber River",1928,1928,9,1928-09-15,54.141810683904,1.8047270227968,2404.15690935398,6.56873472501089
"10128500","Weber River",1929,1928,10,1928-10-16,56.662010030592,1.82780677518039,2575.33224700262,7.05570478630856
"10128500","Weber River",1929,1928,11,1928-11-15,55.897455172608,1.8632485057536,2575.33224700262,7.05570478630856
"10128500","Weber River",1929,1928,12,1928-12-16,52.66933466112,1.69901079552,2575.33224700262,7.05570478630856
"10128500","Weber River",1929,1929,1,1929-01-16,48.28022343936,1.55742656256,2575.33224700262,7.05570478630856
"10128500","Weber River",1929,1929,2,1929-02-14,47.57230227456,1.69901079552,2575.33224700262,7.05570478630856
"10128500","Weber River",1929,1929,3,1929-03-16,55.78418778624,1.79948992858839,2575.33224700262,7.05570478630856
"10128500","Weber River",1929,1929,4,1929-04-15,94.974703469568,3.1658234489856,2575.33224700262,7.05570478630856
"10128500","Weber River",1929,1929,5,1929-05-16,661.679754315264,21.3445082037182,2575.33224700262,7.05570478630856
"10128500","Weber River",1929,1929,6,1929-06-15,1021.67182503936,34.055727501312,2575.33224700262,7.05570478630856
"10128500","Weber River",1929,1929,7,1929-07-16,265.442119953408,8.5626490307551,2575.33224700262,7.05570478630856
"10128500","Weber River",1929,1929,8,1929-08-16,122.385410970624,3.94791648292336,2575.33224700262,7.05570478630856
"10128500","Weber River",1929,1929,9,1929-09-15,92.31291988992,3.077097329664,2575.33224700262,7.05570478630856
"10128500","Weber River",1930,1929,10,1929-10-16,65.666767246848,2.11828281441445,1910.08457001677,5.23310841100484
"10128500","Weber River",1930,1929,11,1929-11-15,53.66042429184,1.788680809728,1910.08457001677,5.23310841100484
"10128500","Weber River",1930,1929,12,1929-12-16,52.66933466112,1.69901079552,1910.08457001677,5.23310841100484
"10128500","Weber River",1930,1930,1,1930-01-16,43.8911122176,1.4158423296,1910.08457001677,5.23310841100484
"10128500","Weber River",1930,1930,2,1930-02-14,43.60794375168,1.55742656256,1910.08457001677,5.23310841100484
"10128500","Weber River",1930,1930,3,1930-03-16,61.44755710464,1.98217926144,1910.08457001677,5.23310841100484
"10128500","Weber River",1930,1930,4,1930-04-15,212.631201059328,7.0877067019776,1910.08457001677,5.23310841100484
"10128500","Weber River",1930,1930,5,1930-05-16,458.053310472192,14.7759132410385,1910.08457001677,5.23310841100484
"10128500","Weber River",1930,1930,6,1930-06-15,602.86566394368,20.095522131456,1910.08457001677,5.23310841100484
"10128500","Weber River",1930,1930,7,1930-07-16,136.288982647296,4.39641879507406,1910.08457001677,5.23310841100484
"10128500","Weber River",1930,1930,8,1930-08-16,109.218077305344,3.52316378404336,1910.08457001677,5.23310841100484
"10128500","Weber River",1930,1930,9,1930-09-15,70.0841953152,2.33613984384,1910.08457001677,5.23310841100484
