"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19"
"1400",-2.99759854807893,0.210837613905276,-1.88118096407906,-1.02552856386764,1.16085576778145,-1.6260273616261,-1.3620478637472,0.491951236889872,-0.79234979317568,-0.291530640954541,1.0413805938309,-0.447561981711516,0.553985377828022,-1.11157357581212,-0.147476118760305,0.38075484401388,0.59537398402963,-0.349065471171464,-0.338889539517971
"1401",-2.4570117745587,-0.928120524421134,-1.94474522623414,-2.90131541506043,-0.261109458136339,-1.00116978138987,-0.147818860352899,-0.168146592375399,-0.125802896518566,0.526972328044344,-1.19882663454459,0.157233067434244,0.0991842421434369,0.0138983197039638,0.0903882747945146,0.754129164620641,0.45486678175535,-0.368521281465485,0.0283673623865967
"1402",-3.30310411670314,-0.0694473393991767,-2.29297249983881,-1.24823072664997,2.1895059529844,-1.71065289934749,1.19849627433498,-0.646288597551609,-0.39360990161089,1.32551156000398,-1.41071216562741,-0.193406289066994,0.54872564160992,-0.528462571568032,0.0460090281846784,0.255127732509052,0.662758884199555,0.540016078476589,-0.145791640011597
"1403",-2.60166172750561,0.289225630901334,0.84360015612793,-0.741326988468584,1.78818158148303,-1.07062930291318,0.215203534022965,0.166249613300485,-0.118853342605856,1.29648952328227,-0.735882179605647,-0.820281174055981,0.988766153808742,-0.587287174012396,-0.0546063235570823,0.583243933470657,0.58507596040195,-0.362541905536176,0.00435874879516365
"1404",1.1564689022656,-0.697280476163999,-1.57632346835677,-0.24910941040602,1.22991995604132,-2.08988828104148,0.643842564150142,-0.192654434350775,0.469891319806613,0.671255969484232,-0.266876384262201,-0.814265008568637,0.958814693612778,-1.00072251474687,-0.693631288352759,-0.271752940041854,0.144653074475733,0.050323907662684,0.167461254623904
"1405",-0.899521989024994,-0.487542963192297,-1.32676293581025,-0.873499130347586,3.2924782234123,-0.343369434195213,-1.05472506446911,-1.45587729213123,1.55774597769398,-0.334749076792083,-0.93931066169808,-0.0913724020193611,-0.160540938977432,-0.317037300196477,-0.136579970706889,-0.06637673018463,1.0275986729778,-0.209614103361808,-0.397214459396245
"1406",1.53698658936156,0.400862378062119,0.821031186353595,0.855341323560645,-0.953566706635414,-0.674594363345183,0.276625415295269,0.31476200986516,1.36470311829209,0.316678028397325,-0.087816202189693,0.180189822050676,0.00284266539082391,1.12506885381446,0.135304090063911,0.700313312376461,-0.0802443521749943,0.364337200473459,-0.323687492197975
"1407",-0.95516651848793,0.236422861438355,-0.48077170807943,-0.92426731226594,-0.563945778250576,0.352577190069543,1.04602800372527,-0.827264212281039,1.70056140754564,1.46723676141082,-0.191126650397646,0.232540622827875,0.839027593307516,0.36764262650134,-0.712393186141281,0.222597463930408,0.278123242095588,0.390721474187215,-0.142901855241617
"1408",0.819617425779103,-0.328007441160332,-1.42256373967127,-0.444121151992596,-0.473426294431117,0.223421394896167,0.979082323335173,-0.377914654582627,1.08812113353395,1.69798706989319,-0.485069097956393,0.568238272728519,-0.0276600286983333,0.974809204542325,-0.0360506565197983,0.177766719527229,0.355546516173642,-0.0291443595221752,-0.069769296575785
"1409",2.18108731632252,0.93509170059914,1.32883175920251,-0.518322620160488,-0.856754340957004,-0.80123329873247,0.140304593395184,0.666514556826543,1.34586122535983,0.795116876529096,0.864964236740913,0.0502493287618845,-1.67101552204189,1.27406679492607,0.552214953725216,-0.019442620462244,-0.191435565004372,0.0703438391143833,0.203437782659231
"1410",0.736926077454201,1.59296331298564,0.971837517389939,1.67328285177449,-0.671142044789681,-0.873585386680302,0.8020852872366,-0.454445623276484,1.74804884508896,0.723146800617682,0.0561183250963033,0.395309587028968,0.670154246913936,1.18653560465203,-0.199227223932492,0.451368233017844,0.163785849187765,0.840284999103119,-0.361537981847536
"1411",0.857091029882934,0.866239559761328,-0.0059912015702303,0.106824693395667,-0.487467716112986,-0.458277668022816,0.787709543011588,-0.15525949629045,-0.329228837755394,1.27532904214505,0.209821221065729,0.351664619515413,-0.585249385163041,0.954320305179022,-0.297854764113178,0.172673742250274,-0.0837127604955912,-0.15580571299124,-0.353890124128487
"1412",2.57340262384565,-0.0715014588219449,0.00011858320924223,1.05931433347211,-1.18122843926894,1.00682708744648,0.128361206678812,-0.0877151025726258,0.304763536916947,1.15273394785997,0.275569398919493,0.283031551477932,0.130410020171767,0.292611110669589,0.529231002215407,-0.0307702758712986,0.28286764886051,-0.408941304137333,0.330148966603133
"1413",-1.70467500602678,-1.44851574678239,0.375029256861039,1.73367926498802,1.15772275686021,0.382013020809319,-0.213526823684594,-0.0688623719861575,-0.802977529104969,1.42183741187577,-0.0870456139040169,0.859373436071821,0.820192460637054,0.369477921586655,-0.149080381671686,0.875407956190445,0.361391148473115,0.015528192712451,0.219979515002507
"1414",2.83616252520792,-1.04138786675629,-1.47778628505966,0.739169781743372,-0.217537129412217,0.569128828563285,-2.15831300156384,0.181403631336129,-0.577287197742428,0.966554095469694,1.06067030293381,-0.608252704113751,0.707085350622614,-0.013454009202968,-0.274855036090369,0.377627976155396,0.150613404402501,-0.0234554159927564,-0.236577245572444
"1415",-0.492091371363074,1.53564696576294,-0.0280507535947518,0.318494917682159,-0.0506983790133137,1.99505546080803,-0.406332574746127,-0.360218900770096,-0.146116984896242,0.215889173436152,0.787930738708995,-1.65595795967091,-0.778414465190354,-0.779825658523609,-0.543095580467336,-0.110106517372555,0.536559501688186,0.389304392644443,-0.31291557654524
"1416",-1.03669502702266,0.304251015556308,-0.0338339174887743,-0.31421977559183,0.468843314803257,1.41445470748887,-1.89998741167212,0.454711680893432,-0.720200902177822,0.287488042136549,-0.71183708759583,-1.03846434882872,0.465392917369205,-0.390150405154854,-0.931658033021239,0.279302898967861,0.880551211275772,-0.456453569786938,-0.0128361870784563
"1417",3.76291451538417,0.297795308174506,-2.01879998618352,0.480533238549534,-0.0137406447562591,2.01687682097733,-1.2517812260743,0.484520616022429,-0.131126992525065,0.53517147135821,2.87862931262764,-2.7810838528695,0.849298913764488,0.0372460083221808,-0.887765951395245,-1.40713406975918,0.290715174370122,0.282821690499179,-0.389727935144516
"1418",3.3240009523365,-2.12117297180879,-0.677069556239538,1.99584322339784,-1.58467965148884,0.905947437622436,-0.0506783952057677,0.0656809367795078,-0.387541935205285,-0.377342404848789,0.310011462282898,-1.23296539676471,-0.404278884824342,0.131224183154173,-0.307213820647999,-0.1929472951095,-0.339724045333198,0.0642524064346832,-0.0167255487876177
"1419",0.161901983026121,-0.927172999167556,-0.0445834345797993,-0.222338176589617,0.466789022595551,0.219798124073752,1.46726708245788,0.45343350667554,-1.32987001986129,0.186866822947356,0.925830553643568,0.487786062452594,0.761922593939771,-0.434365788794853,0.235888701718194,-0.704340659159404,-0.024272974375406,-0.698303379574642,0.54076294338982
"1420",3.23002762031528,-1.36280294800914,0.990526038250441,1.09203649319395,0.455983965233316,-1.28678546218697,0.750330266084508,-1.82800847734427,-0.215545230786742,1.52985017153359,0.593768439208272,-1.32934364542716,-0.38039035330494,-0.107707328145752,0.488780397326665,-0.858066815946453,-0.652800910742319,0.409330902030749,0.183376181294925
"1421",1.60182026007068,0.124075023206743,-1.23840670898394,-0.387692288659086,0.606430438678964,-0.927509498858388,2.62261216872111,-0.102106742222191,0.193448543805584,1.48322527742394,1.01913783016525,-1.51420326978856,0.133558129680286,-1.04967833257863,0.880010299142893,-1.66585563748254,-0.675212464321435,0.584186297680867,-0.100509246917963
"1422",2.23709499644804,0.353895390081142,0.755001445412488,0.613289145859471,0.290331957394375,-2.09474336202391,1.1568748404154,-0.369851430319119,-0.171377500258385,0.508090399315449,-0.0357294194207682,-0.906752978469055,0.456717742860995,-0.195214896094129,0.655592336730333,0.189342913830672,-0.0496627743519686,0.420374046976348,0.0765116201267681
"1423",-0.147014297476812,1.17135587518722,-0.384420186370025,-0.729777577661578,-1.18959537329217,0.376465051054459,-0.771622079676247,-1.12403275081189,0.964206013382828,-0.11640280345892,-0.361990451240779,0.371769991429611,0.984363277452613,-0.175326228408006,-0.935539872369647,-0.609435466964817,-0.584619395177185,-0.244450835438381,-0.227553952419688
"1424",3.10661508145364,-0.339855166822745,-0.441523763449578,1.11400586582597,-0.652286539247434,-0.110915268016833,-0.463383881052082,-0.61638477289955,0.510005321333253,-0.15773952333177,-0.658397476748396,-0.79185454497265,-0.213299631937846,0.263761433972271,0.839684689846075,-0.908190889424577,0.361267432495364,0.234489183161295,0.308499263069064
"1425",2.73001741624877,0.400709444671739,-2.26214700296935,3.32735702039442,-0.109121489738941,-0.654147019991485,-0.151136535367558,-0.267008913065927,-1.15023919271915,-0.849698357332009,2.44275396121087,-0.912300608986328,0.499323429295429,1.00780259237567,0.71277996801667,-1.08501833050413,0.855598493929029,-0.160384250838844,0.0102795469687456
"1426",0.756978237105306,0.383842031400342,-0.252484601101463,1.98486782247816,-1.94150178374758,-0.284863096487004,0.931724488159281,-0.269512782297603,-0.558342966300008,-1.12102044106956,0.59021024100129,0.0948675743564718,0.45919308848605,0.295041712540378,0.41985480949237,-0.901333121309192,0.604605911436126,0.195265005941147,0.303530659845372
"1427",2.3753509151229,-0.451763777169477,-3.27341508679052,1.42990447711222,-0.806342796412906,0.291411366850279,-0.00272214758697348,-0.370029084451848,0.156783449525127,-0.185976091199201,-0.451291055043844,-0.0461952098400669,-0.335975892250222,0.712485464990194,0.459817616101634,-0.554119969724051,-0.508356028821028,0.380311985501708,0.25111068562534
"1428",1.56051080248708,0.306640919578484,-0.248670626210034,2.6939405264735,-0.652822544771529,0.0298628794996278,-0.560466591817584,0.534637887201904,1.09002239269163,-1.59227281359222,0.500670583187056,-0.153692911866803,1.55375762781955,0.381194443785686,0.168829219438292,-0.507559049088179,1.24403103174408,0.274735409714663,-0.00687590379190873
"1429",-1.30794534975641,-1.16584858697,-1.0431227784825,-1.64188506538329,-1.08723697505243,0.62056670603839,-0.871296301431167,-1.88090695929679,-0.251558107680494,0.590625912955042,1.2904840620725,-0.892441478677328,-0.500126788851627,0.479706691033212,0.475851076644972,-0.329070070459333,0.909704979027005,0.389475652089969,0.503039337963345
"1430",1.69367177766912,-1.75123056298191,-1.66110136502127,0.966656902934367,-0.444831339274133,-0.198036715102197,0.568007564273497,0.376644261013077,-0.83499868539115,0.0392620384145738,1.50254115040186,-0.481890930109882,-0.259530276225932,0.115185862208841,0.00663985478258294,-0.105005569280043,0.00329187038283553,0.788586086421782,0.418123125042862
"1431",2.16177443821354,-1.98183402859206,-0.0359208783881088,1.43242974213998,-0.533752276428303,1.04943035117605,-0.0963260523099374,-0.0130911403506956,-0.352340359058533,-0.0868739930474225,0.913173250187029,-0.665018333525668,-1.17969625696998,0.469742909715262,-0.532729792067619,0.873057280421994,0.388412986958994,0.725820501748419,0.51745262905103
"1432",0.699147525880949,-1.75789290184053,-0.877184755005942,2.59715619221272,-2.21630192630534,1.15995485523541,0.808566357715799,0.66003711241986,0.0760896695604537,-0.0282436550665199,2.04390617290852,0.319108642436902,1.4497649478736,-0.238700356875916,0.704591153139795,0.353348790950381,-0.248622936529066,0.168996599684477,0.335493503754038
"1433",-0.0603486356926811,-1.89287072324523,-0.655201630280125,-0.0392601025382724,-0.822721182602414,1.4262884972176,0.415991817494306,1.05376140314487,-0.0927146754455283,-0.822412909488801,1.10716436476604,0.375612822463729,-0.520325970934835,0.0783206500313025,0.282110269312621,0.222762051635387,-0.0660684314842129,0.960958503436892,0.263459599455332
"1434",-1.47082993873754,-2.75029468815221,-2.52508654801209,-0.146106185512481,-1.99441051290391,0.28645120618683,0.950755841919295,1.41186053324591,-0.257255293184611,-0.225750527554175,-0.0657819755232962,-0.892418867298467,-0.24605272039278,-0.284234748250573,0.332518139227449,0.607141833186566,-0.317832597120297,0.246105803356643,0.101751677317571
"1435",-2.0140354754952,-0.465543958088757,-0.912015496732115,1.36584515528853,-0.0565716406206469,0.976191773509747,1.38839696202451,0.29091639684404,0.528818155926243,-1.49066536720271,0.744393351276198,0.918806022574309,-0.00939676985619348,0.540276698386856,0.387790738562092,-0.146846147957981,-0.10335865126941,0.90700452370673,-0.273709653053489
"1436",-0.149776450860588,-3.03878563294377,-0.43651389603662,-0.643372261922029,-1.37895022301292,1.30576213947372,-0.536087896439253,0.740977718449187,0.326912859994274,-0.730476442263133,0.350292159730907,-0.042699408307757,0.153157445306003,-0.877502860256513,0.206600190577312,1.05584543258989,-1.16357127303049,0.61489029808253,0.0322710041032365
"1437",-4.63591529761426,-3.46644748130006,-0.873165597405747,-1.9713489814425,0.774802810074288,0.889916169679965,0.0574228767847584,1.00294243137539,-0.358850469167669,-1.05449502378928,0.603934482750381,-0.242237737385521,-0.0272630779433803,-0.254277536245792,0.104799163234962,0.270463830330415,-0.0420929587512442,0.549164949945417,-0.0121274299943513
"1438",-4.01847610613537,-2.41712101594112,-1.29078244519308,-0.855731938795099,0.448388522520276,0.256394511768549,0.855423168170495,0.162611085912222,-0.176012474841764,-0.0198282004431136,1.11420242513162,-0.714143268341259,-0.728091730314481,-0.36314241911502,0.809273730650848,0.133497702498726,0.246715966242731,0.0387890098706404,0.029103433512181
"1439",-3.60233690430951,-1.4780381291462,-1.33568703075628,0.246286572253701,-0.290043263674211,1.42106813418117,-0.903579929688645,1.56702385143802,0.807574176210082,0.295399873329026,1.09783483400167,-0.95586201324984,-0.661631936356001,-0.572622725959852,0.350277724065163,0.476417213735821,-0.725740328452521,0.0517897666868939,0.212670620091721
"1440",0.00308526973308906,-1.7057024909699,0.873992557082657,-0.359308852336924,0.913790437844933,0.117205396594088,-0.241192209843758,0.97213266905999,0.0242581331944491,-0.765176520220282,0.621088662102984,-0.0406502190411949,-1.04425911134723,-0.660648505278109,-0.0760498479737209,0.563773262027094,-0.112026281253643,-0.208844532544428,0.283812876880762
"1441",1.00338798998757,-1.94000817736599,-0.290526767254935,-0.925648766603418,0.287743945803324,-0.123187560331468,-0.712088811038345,0.698875144844429,0.0611016485342289,-0.919694086114121,0.862365497470965,-0.196662271125932,-0.446656950055921,-0.474695398325438,0.626674731558802,0.139392935431651,-0.652044367578992,-0.173594018647309,0.617176993415997
"1442",-2.61233200610167,-0.594188707162435,0.326981761243867,-1.6406962282369,0.713716364622919,0.411512432818157,1.3436681709511,-0.0303489815067318,0.744368930396204,0.590782242666831,1.02522206531493,-0.864458956918381,0.254622462269351,-0.0733023771869376,0.0563558229062082,-0.13894779342871,-0.591854265413308,0.522393017378668,0.407632078375958
"1443",0.940504174694015,-1.18263399311442,0.360944647274475,0.150272395326427,1.12959799503336,-0.398717858147682,0.238778429376777,-0.843358664492637,0.247764251981749,0.0352690641919447,-0.44953648576585,-0.240679767850415,-0.798547602076443,-0.166977580517036,0.00314048637354834,0.766964324072299,-0.077189916010452,0.102008320402702,0.711651498774252
"1444",-3.36632073787515,0.162153357431358,-0.541264890603549,-0.543139791912418,0.670021985539439,0.0374272713866867,0.772630462712864,0.696860690627485,-0.291844562052002,-0.507175085850257,0.00624680133861569,-0.0716167327331966,-0.645174150901602,-0.291802235886197,1.29740954300956,-0.548828362659863,-0.218238091495989,-0.121207449833806,0.0869087702951442
"1445",-2.51499697560588,0.318024698802953,-0.284857484804266,1.12244454788927,1.53156338398005,0.402466594192057,-0.395499328873911,-0.0830142192792535,-0.371908732127424,0.342796862980401,0.227452481932823,-0.212211942795093,-0.189958323407579,0.674028303163369,0.634276430117387,-0.0765054149719157,-0.546333342340542,-0.459793447573507,0.149777427097887
"1446",-1.1634339953941,2.33647631271944,0.706844813152756,-0.509061884258471,0.276570559109614,1.22886866573682,-0.849005181387546,0.779469053782067,0.0180620543242783,0.447326506900478,0.178310040785388,-0.703978425664185,-0.756920288843549,-0.169937934974382,0.0640967155414511,-0.55947460243306,-0.240588600190745,-0.307303800906644,0.0565028521268347
"1447",0.552302753221504,-1.95483184532693,1.23280140702588,0.309104389037863,0.352415487083964,1.266515101586,-1.45182227406897,-0.369184076686734,0.0713431686703873,0.0282427570191603,-0.0829649093711139,-0.626834005243744,-0.431293126773599,0.1596503342771,0.151521636350685,0.982080845778865,-0.364129091421528,-0.142122048599696,0.259477082186411
"1448",-0.080642042908317,1.50686085736868,2.04757515239248,0.752820715204132,-0.1342022869258,0.50579767128564,-0.38555906999393,-1.59673963725489,0.40492922055623,-1.09385564486743,0.418178289073831,-0.783305859541352,1.15240294664603,-1.00422039313711,0.721404884528933,0.0817688086899649,-0.559337523411996,-0.639784869038485,-0.0298707545887858
"1449",-0.0406334026211294,0.442013424416177,0.801588625595471,-0.819244122541678,0.0513235247586571,0.516828864364069,-0.456524121489093,-0.323975297927355,-0.0744175005148867,-0.251542310777481,0.717038396331457,-1.10130592407421,0.129543697140029,0.0898612381749253,0.0933320343184764,0.201448266126608,-0.250218678611063,0.110641301274808,0.153152556748092
"1450",-1.70770617560605,1.10116467264564,-1.22833354226583,-0.525019635335272,-0.428309210111492,0.833007087292296,0.485864817212796,-1.46986749861756,-1.10040195131155,0.220303057909219,0.944386512335809,-0.46337786370871,-0.655638269234503,1.05833208408556,0.479931257116327,-0.546850662177431,-0.028005743953793,-0.270871024129591,0.21572697544338
"1451",3.20236333656626,0.981422629343926,0.162151468991594,0.133309979373249,-1.54637621498804,0.680524817778035,-1.48122664943232,-0.821026940059293,0.119247363546073,-0.0934652484236244,0.3911634276575,0.216042003698079,-0.538553093083374,0.744429945693298,0.816647435905163,0.39553707614377,-0.750950054060606,-0.65812145208589,-0.211640910201527
"1452",1.59393989330084,-0.521495279053512,0.0556865272041662,-0.410746635666409,-1.40146496627644,0.290306296252398,-0.527780874128431,0.124972376415603,0.082765223195779,0.209745052884925,-0.35546477430991,-0.595329623080218,0.645617312197564,0.304364002340025,0.430433654333898,0.280168957245563,0.161426473038989,-0.559547829241254,-0.0504356916457708
"1453",2.13310333435074,0.048954837979327,0.573659191841104,1.55056988529038,-1.04789719377585,-0.165435457369639,0.354620865791261,-0.19098645379923,0.720419631050292,-1.31091677535851,-1.70788529344943,-1.92731768274985,0.715656240346435,0.0800663171283786,1.09363346260628,-0.556491523600076,0.446735375787683,-0.807075612421743,-0.372689415462546
"1454",1.35031408875246,0.491343588094636,0.205313124589801,0.742796222932323,-0.837765842540002,0.134995836606036,0.0404276774850955,0.330657208666792,-0.00949681546193942,0.39368951656776,-1.32856098634775,-0.953097031579649,-0.266764685404318,0.304295407506875,-0.149149447570964,0.763308358751482,0.525463544299684,-0.126176810953343,-0.288577968128029
"1455",-0.086693149349093,2.05912142004107,-0.014619542030426,-0.11227356842826,-0.239379421081482,-0.161396873903356,0.919850076632364,0.951884180279484,0.107983126891239,-0.27162269601369,-0.86806746161654,-1.16273877510421,-0.00823549817441963,-0.343307752340597,-0.298023638881737,0.18829728439947,0.884597216415562,0.661836546556173,-0.446872326441099
"1456",-3.79479929249655,1.00688357505644,-0.881042988749758,2.05928343660869,-0.0694298624050707,-1.19433805066806,-0.44257664535917,0.758229417368132,-0.603243941645366,-0.268410888967732,-0.861308364063165,-1.63962839109115,-0.371066029912222,-1.04189558099726,0.106398194901822,0.18478250775955,0.426706615020752,0.341993461458744,-0.286100312171532
"1457",-1.00511241766144,0.43433567500809,-0.0290699399007215,1.93858905022938,-0.0141177576381749,-1.88018412799136,0.975162031860185,-0.758551484624997,-1.1728931728873,-0.393516087370354,-0.923487831657382,0.35550441515148,0.162100036614138,-0.662131370563593,0.171117054168531,0.181978931421311,0.40890965397535,-0.00963958488539593,-0.320834795984799
"1458",0.096635596079353,-2.08838342317844,-0.665191439069207,2.83097959657478,-1.80576814756344,-0.947816572119977,1.63331281869253,-1.06913580755989,-1.74215620011212,-0.00346451010379056,-1.15146035067553,-0.33725019839907,-0.685990592160683,-0.63189101371417,-0.902609836361395,0.648178006215048,0.370848115517273,-0.527283489488904,-0.130750968481971
"1459",-0.825797941727683,-0.634037083235784,0.699714123034771,2.63932738420753,-0.309127436583522,-1.16783267535863,1.16136140004765,0.370044955248362,-1.25254406796011,-1.35690504817783,-0.297094581893656,-0.39717840036877,-0.959784526766673,-0.876248497867934,0.353652522724199,0.173745158797704,-0.228379827628416,-0.5312156303222,-0.232212135980133
"1460",-5.27293044980704,1.5301103356973,-0.192011198106786,-2.14515002918216,0.730733940602797,-0.662870096490147,0.889193755129158,1.25737984572586,-1.12528356155151,-0.597890078990409,0.071080164448001,-0.190489274506166,-0.941471501857147,-1.30103663665066,-0.184414280368429,0.260249237132731,-0.755811448084358,-0.599944846643476,-0.0499694054339599
"1461",-3.890197165384,-0.814243509049459,-1.49160212744614,-1.04287965600137,-0.259056439645107,-0.798791334693373,1.34697668651304,-0.328842415853968,-0.530216294338684,0.288395810157013,0.15641602083266,-0.694405255774386,-0.841161082253652,0.354037016137219,-1.36949991952649,0.852852560909739,0.258397860052247,-0.250735025001249,-0.270642623370777
"1462",0.70102564602973,-2.59628434715686,-0.336594495943535,1.13277467962493,0.288118685271168,-0.474331708658109,-0.185971356148432,-2.74122226608124,-0.723453102967535,0.675335740494583,0.0285796528684798,-0.244532110261337,-1.36948808936912,0.32147603184473,0.0119755146313068,0.445361290483475,1.16667035862905,-0.603834360200189,-0.178407279303517
"1463",1.95674653833481,-2.32310924754628,1.06748796417993,1.14526578111476,2.19854130837391,-1.27171318753522,-0.0536999380095771,-1.54161014154745,-0.175264446039378,-0.474357613890312,0.489346836769972,-0.568146023475815,0.829587621008502,0.641174814757281,0.167567946232814,-0.398177591025086,0.0496660146734592,-0.452871874146005,0.0838791554436483
"1464",0.131823969842965,-2.58857680119876,-0.606287261864966,2.38140297525414,2.94546058091129,-1.24613054455946,-0.765272294562024,-0.457366334684229,0.00420693316583801,0.668426547217287,0.324313569002634,0.644244724642694,1.32440436131891,0.512589614086345,0.178211731721897,-0.100785344373704,0.0910257292085956,0.223021750776514,-0.341575969359532
"1465",-3.19619346473285,0.3346344481714,-2.03116465895547,0.410917272294788,3.10719980765842,0.114591128632362,-0.386651834198899,0.920963283049278,0.986033746005959,0.850472148237602,-0.58205130464628,-0.383774815809604,0.734902401083363,-0.554287012219335,-0.11248271525087,-0.718829216413622,-0.160268529704663,0.367572347025287,-0.134643673141947
"1466",-0.592722872038223,-0.602651095589568,-1.64602753984608,-2.4097669981186,0.530872286837447,0.0842875263843207,-0.76479007475984,0.246780384573487,1.00305449557505,0.400102650151066,-0.403471216987619,-0.471592868894574,-0.667505365106356,0.742574124867171,-0.0487758768335116,0.493369520652322,-0.135646002949397,-0.50063272394721,-0.524915751756637
"1467",1.47096089670793,-0.801269128399718,-0.612285082529601,-1.21198242014915,-1.03917466848972,-1.20849343675041,0.113943269049941,-0.0138588573780715,1.07496240293472,1.02313475297127,-1.2226563737805,-0.41253509625599,0.793459010588126,0.76859436043789,-0.622681906597952,-0.261465100896759,-0.335895968506693,-0.558431756071828,-0.191772310764108
"1468",-0.658249011960465,-1.40178177903075,-0.971674173948513,-0.148548472262455,-0.442930771597474,-1.13029890509594,0.548772965850252,0.482197164471873,0.016824775196098,1.45483732798296,-0.68079532709529,-0.270351348297187,0.618203779114096,-0.0114384801717871,-0.398266968471091,-0.838985177978608,-0.581689707267089,-0.366225084277125,-0.121986531805616
"1469",0.640371821067036,-0.431292773378442,1.01671158344169,-0.176551560634842,0.917056524468566,-1.54728457583932,0.0542933436442269,1.53176479079419,0.94900789270776,0.255931657536825,0.579252304337573,0.321954106016989,-0.187973452028774,1.03042648299777,0.0204802239087047,-0.069524369509271,-1.24423928671371,-0.462082386897029,-0.214972098608646
"1470",0.223732464088059,-1.76395811698486,0.26022142709882,-1.00641701823248,0.343454344836885,-1.11055163059839,0.582403121860614,0.581616512103326,1.32691854174239,-0.383839535242316,0.102687174481817,-0.144426497343428,0.464887571610273,0.567301243369283,-0.564185598015698,-0.242695601588322,-0.504512147387242,-0.506582868227485,0.158741679281883
"1471",-2.73498028632006,0.169753672497098,-0.513539977918023,-2.28358482654117,0.33128994034311,0.0634588336443959,-0.253497794761832,-0.316160061268642,1.17430743990633,0.859837082163971,0.277297309782391,0.201629665025082,0.0816859255773388,-0.0791955151785528,0.245807987789476,-0.311109635603422,0.544792325905411,-0.038608300949436,-0.307704833564517
