"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50"
"1390",-0.0275571053940691,-3.08091441349086,-0.00742797384266752,3.19557744359187,0.398481550815154,1.12903262247747,0.883359196907977,1.19142266764954,0.830947937848188,-0.448914537868311,-1.1814714742521,0.476686791064547,0.952818290252783,-0.799413410519843,0.26270132493299,-0.218185995222694,-0.870312903804705,0.223649742843891,-1.17596583765207,-0.328087222144438,-0.312780059065519,-0.153400115656363,0.0282758466324559,1.23156817043491,-0.0844084631885542,0.295235171527004,0.78390999553001,0.124379902961999,0.194761400981877,-0.0785690795659942,-0.0568622881473663,0.0546824442953467,0.149348478438085,0.0386718942506164,-0.435744105439101,-0.668118003950375,0.104789166562819,0.0666690972002516,0.0445851078487554,-0.181878954389103,0.0546954155344644,-0.28213521915358,-0.302225087135261,0.0427479307370095,0.00652995732977521,0.176637160442682,0.0802052832777636,-0.117756986205337,-0.0310097774960425,0.0425055289738705
"1391",0.382807486370238,-2.70002158150313,2.19265637461025,1.29307380415551,0.159538385860574,-2.2441795709324,1.2605022490551,1.59726617749706,-0.124414264337833,0.503794647769277,-0.309411795250327,-0.268695547317149,0.502210327330899,-0.290688209238539,0.602003183868947,-0.0242504989670169,-0.114335130593747,-0.106333198156994,-1.03204690722887,-0.023896121197252,-0.395297060656293,-0.204742076608325,-0.288818983475066,0.505658558928828,-0.130305962554846,0.702513714557426,-0.148116383711071,-0.529434881671033,0.274585981397213,-0.15029925235557,-0.126902410158972,0.674198052964607,0.054131499692693,-0.124466756151781,0.10996454986338,-0.519804973161054,0.0806728223365268,0.174687171216779,-0.318347630334951,-0.156266788265019,0.212916398067861,0.274396228318821,-0.0657527054399481,-0.473372707146796,-0.251078542216428,-0.0666998642989323,-0.216731824573292,-0.162775723982145,-0.112692951217931,-0.02108022755832
"1392",-1.03649474828558,-0.672438920058725,1.2936666671225,2.05107579381294,1.22809598885892,0.412099769189115,2.24264551725529,-0.716549951059289,-0.666057177120075,-0.300668487013723,0.0245817981183743,-0.362319595985398,0.484158251968055,0.198242583468763,0.0391485125546618,0.594862143365708,-0.802167948449075,0.3902689002982,-1.49015256365826,-0.446348527276496,-0.127258630399034,0.063545404287815,-0.181628203554695,1.26608633249308,-0.535701163690184,0.926172959350069,0.463466408662076,-0.300190952087048,0.349883549551385,-0.190889105113988,0.101686235488104,-0.159657563364445,-0.236122026372696,-0.149173909744658,0.0419791875470904,-0.0841185066977948,0.367396726878986,0.0924227159721659,-0.119968347105892,0.120846365428171,0.00197664606107197,0.164627600701048,0.538204914104242,-0.0388161834208326,-0.243542170382943,0.0761288703819457,-0.0626306802686642,0.0757828635268843,-0.286876900864326,-0.151294524215794
"1393",1.11702577675789,-0.268868067048872,-0.922829209795407,-0.186649263700353,0.856662781063461,-1.06319949253141,0.232715831952779,-0.307753791969337,0.459788526629866,0.539366931044709,0.134370488171301,0.0465234350854586,0.100922877879158,0.478923447339833,0.700718105016924,-0.177598084999772,-0.637627538358462,-0.190474881699004,-1.43248706802289,-0.504743618762618,-0.264334693896799,0.440955421766776,0.000193162933388336,0.721450102209159,-0.0817391948436332,0.420499664632967,0.0080532564393995,-0.26851645426434,0.630219647250986,-0.510442898592843,-0.121785085165237,0.184733426656325,0.108699503932392,0.106395742529476,0.133429217599395,-0.158852032475843,0.328147730765948,-0.157499180414301,-0.029931914676676,-0.0495081252960561,-0.0132959266511668,0.113430971580302,0.170898983018768,0.0282838307157198,-0.26649724289452,0.0597702945579514,0.23494044863266,-0.00569676286310436,0.00378030947025348,0.036915012256492
"1394",6.02023251059904,-1.03593490790506,0.814459312627464,-2.72718933839481,2.71391043039401,-1.72452888070468,2.18063494603382,-1.32275365535328,0.0910077824149328,0.112620418902572,0.444126099362731,0.0819326295398712,-0.191649256793019,0.900827797850244,0.926250301696635,-0.0177829327298283,-1.20190620074633,-0.369851219128735,-1.27282461875289,-0.776017060361762,0.245637048403922,0.96950289039291,0.420937571837869,1.43446559986955,-0.270911544545079,0.990767249824082,0.292899981600562,-0.29764469395533,1.04713778268354,-0.590908884223171,0.68122580521574,-0.826440421616811,-0.477271287344766,-0.0534139050483407,0.844777146860467,0.772529225262522,0.536076424461545,0.231289282805926,0.295646717740978,-0.293159880448478,-0.15810457784915,-0.0257497405512525,0.879630468036045,0.158120665507626,-0.166186281681083,0.065160851315439,-0.166830229487191,0.170194818248288,-0.0500101745394371,-0.050561819493682
"1395",2.82218454867187,1.03320410852848,0.00219054102355204,-3.20028287880973,2.66501886183829,-2.82290807053132,0.490498714550944,-0.752736749611336,-1.27721168274573,0.0490909838382181,-0.425312069176978,0.329503177846873,-0.513822268352745,-0.243767136442261,1.39371528090714,-0.337453222462469,-0.779440838760177,-0.991227283208959,-0.958422823823867,-0.355040830354347,-0.0390732938787167,0.852615328393263,0.541158485292281,0.852289136345723,0.118297109552292,0.375584290036106,0.1352871513873,-0.205684055098465,1.07833258496693,-0.550564684229637,0.484758030114462,-0.50129752729733,-0.0262290917531256,0.371360352744625,0.716381838142216,0.862705081494279,0.294316521396534,-0.00445671190639942,-0.0531176775389264,-0.274736463693747,-0.288198002407055,0.262333681902119,0.233775782973888,-0.141235844476408,0.0499722244534758,-0.0974404732853155,-0.196261125179748,-0.00755726421795114,0.147537222737288,0.0829907261050205
"1396",0.837332549866236,1.13893638269369,-0.918136232483762,-3.07659685339374,1.03655221846045,-2.44914395992159,0.955434543102513,0.120644030800256,-1.36975698248203,-0.044890104967607,0.609361126762126,-0.00694262893979407,-0.180153455451148,0.0790245419363959,0.599952836252292,-0.0245164837873899,-0.520609414379165,-0.788186208296303,-0.253248652625129,-0.770735790024969,-0.206702938067648,0.787855388758453,0.391538509266131,0.66264147842598,0.100934713103673,0.438338533491916,-0.186549789092598,-0.623684758182296,1.353097661644,-0.3939071991867,0.629624884447815,-0.105255332929709,-0.166222472075808,0.0405336704518334,0.647724930057394,0.424416952263238,0.103871108732235,0.228967052124213,0.120043863141961,-0.17193517324117,-0.352149883193717,0.343097290292061,-0.0190128492137239,-0.545060145067662,-0.0735791363898061,-0.489494874959164,-0.441749295184962,-0.104037093210631,-0.040427324305356,0.0103932009789887
"1397",0.394871149275482,-0.98717106105888,-0.536913233348349,-2.002772097029,2.7089588763168,-4.10994265144373,-0.65696677775643,-0.22739295267808,0.0267411899880513,0.571104824206224,1.16972143401376,-0.802518348282531,-0.301615729607325,0.143816922298362,0.504071696959353,-0.0723880475924334,0.0054964665520682,-0.170605748241965,0.405701156280042,-0.420915970656111,0.651791213747349,0.925591271505711,0.838133247067858,0.697005668528803,-0.27199055636621,-0.530721188991063,0.194200896103853,-0.13816688165331,-0.0090715982787718,-0.674906332427923,-0.037846631075765,0.323531119275772,0.0307952857806113,0.529931324756879,0.323102983386423,0.397209222391646,0.116645549207518,-0.0446740810285699,0.169907762739589,-0.2019226124143,0.0306899775433062,-0.175859215688453,0.0697564790965931,-0.141055450514181,0.0573046009704501,-0.055757017207589,-0.0525206297802547,-0.0416463740666774,0.200900232385514,-0.00278667638199631
"1398",-4.72665710548432,1.66508402703624,-0.013397317265957,0.272561449960616,0.427998411288003,0.823731178392267,-1.64693562644483,-1.29840372554463,-0.902259369256517,-0.381118208359839,0.228951960136628,-0.0148250196965013,-0.615596601943397,-0.0522245267125728,-0.353671582095025,0.0822503355613154,0.650561824458014,-0.144439800785647,1.29092073706989,0.72243488644373,0.155975474998434,0.320682229790857,0.264780694508144,-0.785426028764324,0.274855939686421,-0.0943751453967408,-0.172957929732566,-0.121224130212954,-0.0547364116445769,-0.189139877122023,0.125149928995711,-0.00827591311966255,-0.112670297671678,0.0346276448301635,0.504129025076649,0.577969524351739,-0.0501479448414785,0.261447302591274,0.033549661398184,0.00634247462043173,-0.0556545884567701,0.367304245505459,0.385128759826851,-0.331163919868904,-0.0878925077450075,-0.247026087611847,-0.150078115857371,0.0328235444255942,0.0294703562689071,-0.0831669099313691
"1399",-3.57070492916262,-0.758814073660619,-3.23927354768512,1.59013810860364,2.04927413407637,1.21055788187735,-2.57904373266234,-2.21452260123806,-1.14822259402054,-0.359590254280972,-0.0678113509709392,0.564728326895687,-0.606363666415282,0.128233577927844,-0.0124326788044151,-0.364814353110055,0.661957104499656,-0.206460812551495,0.857017154366337,0.772963058309892,0.504162696835263,0.221170453045056,-0.184382765616858,-0.590099697227986,0.0405445447933976,0.330284428841047,0.205595384694384,-0.0242879328011956,0.117925398991104,0.253987789422702,0.142678707527464,-0.258775076414288,0.00594309926173905,-0.28800432761427,0.256147248504871,0.251569296237984,-0.0556005368095253,0.351572505173336,0.253616090785937,0.0391314251104917,-0.166997355483763,0.0744995065481703,0.680333975118364,0.18288107772138,-0.151046762173251,0.0269241479939582,-0.340530869160878,0.133674270130726,-0.113837814427127,-0.172989279473577
