"site_id","site_name","data","year","month","date","flow_m3s","thresh_m3s","norm","cum_loss"
10128500,"Weber River","observed",1983,5,1983-05-16,15.4372486259613,18.2142778613805,-0.476626487707273,-11.4821365356109
10128500,"Weber River","observed",1983,6,1983-06-15,48.723854035968,21.0351906127833,1.75287533007269,0
10128500,"Weber River","observed",1983,7,1983-07-16,15.9834897311876,5.96922406140764,1.98880278354862,NA
10128500,"Weber River","observed",1983,8,1983-08-16,7.32766914067819,3.01037484486018,2.91774619966933,NA
10128500,"Weber River","observed",1983,9,1983-09-15,5.6218379433984,2.25047291486478,2.93764021934672,NA
10128500,"Weber River","observed",1983,10,1983-10-16,4.18267227563768,2.03516729135528,2.45220747199778,NA
10128500,"Weber River","observed",1983,11,1983-11-15,3.1346749177344,1.8258393503921,2.41172560659889,NA
10128500,"Weber River","observed",1983,12,1983-12-16,2.97144199883148,1.59815988231691,2.96135806633961,NA
10128500,"Weber River","observed",1984,1,1984-01-16,2.58231371985755,1.50645412506615,3.0361341677975,NA
10128500,"Weber River","observed",1984,2,1984-02-15,2.24484242465545,1.50628925632801,2.43207563917423,NA
10128500,"Weber River","observed",1984,3,1984-03-16,2.30919316724439,1.77675681057963,1.03530476697234,NA
10128500,"Weber River","observed",1984,4,1984-04-15,5.0649399604224,4.61661192999168,0.218973915514817,NA
10128500,"Weber River","observed",1984,5,1984-05-16,33.7664693909636,18.2142778613805,2.03482565077625,NA
10128500,"Weber River","observed",1984,6,1984-06-15,32.4076870296576,21.0351906127833,0.837331253733097,NA
10128500,"Weber River","observed",1984,7,1984-07-16,11.1047710973853,5.96922406140764,1.17092873227878,NA
10128500,"Weber River","observed",1984,8,1984-08-16,5.86615447786529,3.01037484486018,2.09838880752423,NA
10128500,"Weber River","observed",1984,9,1984-09-15,4.4448010200576,2.25047291486478,2.08911483693416,NA
10128500,"Weber River","observed",1984,10,1984-10-16,3.37061819111226,2.03516729135528,1.65078430032881,NA
10128500,"Weber River","observed",1984,11,1984-11-15,2.8769916137472,1.8258393503921,1.99781036505633,NA
10128500,"Weber River","observed",1984,12,1984-12-16,2.04246674128103,1.59815988231691,1.09547521277655,NA
10128500,"Weber River","observed",1985,1,1985-01-16,1.89814216832826,1.50645412506615,1.23288695089906,NA
10128500,"Weber River","observed",1985,2,1985-02-14,1.95588504674743,1.50628925632801,1.55404964723213,NA
