"site_id","site_name","data","year","month","date","flow_m3s","thresh_m3s","norm"
10128500,"Weber River","observed",1909,6,1909-06-15,61.669372402944,21.0351906127833,2.34853540423147
10128500,"Weber River","observed",1909,7,1909-07-16,18.6333985042003,5.96922406140764,2.36837623350536
10128500,"Weber River","observed",1909,8,1909-08-16,6.57772942932232,3.01037484486018,2.51158184675297
10128500,"Weber River","observed",1909,9,1909-09-15,4.5476855626752,2.25047291486478,2.16854273878583
10128500,"Weber River","observed",1909,10,1909-10-16,3.228120511488,2.03516729135528,1.49779032724855
10128500,"Weber River","observed",1909,11,1909-11-15,3.171486818304,1.8258393503921,2.46905681449841
10128500,"Weber River","observed",1909,12,1909-12-16,2.69010042624,1.59815988231691,2.44165481715625
10128500,"Weber River","observed",1910,1,1910-01-16,2.40693196032,1.50645412506615,2.60655246867784
10128500,"Weber River","observed",1910,2,1910-02-14,2.1237634944,1.50628925632801,2.07365582366796
10128500,"Weber River","observed",1910,3,1910-03-16,5.11073408652387,1.77675681057963,4.83474002951957
10128500,"Weber River","observed",1910,4,1910-04-15,14.5812882051072,4.61661192999168,3.29758376859016
10128500,"Weber River","observed",1910,5,1910-05-16,26.9558110622555,18.2142778613805,1.24084372612074
10128500,"Weber River","observed",1910,6,1910-06-15,17.2100354637312,21.0351906127833,-0.349859279064529
10128500,"Weber River","observed",1910,7,1910-07-16,3.99724260279329,5.96922406140764,-0.638126203642013
10128500,"Weber River","observed",1910,8,1910-08-16,2.28909734063071,3.01037484486018,-0.733419021604318
10128500,"Weber River","observed",1910,9,1910-09-15,2.0369251648512,2.25047291486478,-0.267242989519065
10128500,"Weber River","observed",1910,10,1910-10-16,2.2763090873311,2.03516729135528,0.342151459350849
10128500,"Weber River","observed",1910,11,1910-11-15,1.930265042688,1.8258393503921,0.228032336004692
10128500,"Weber River","observed",1910,12,1910-12-16,1.6030988957729,1.59815988231691,0.013225189705323
10128500,"Weber River","observed",1911,1,1911-01-16,2.1237634944,1.50645412506615,1.8682698905855
10128500,"Weber River","observed",1911,2,1911-02-14,2.40693196032,1.50628925632801,2.8928796608267
10128500,"Weber River","observed",1911,3,1911-03-16,1.98765994142555,1.77675681057963,0.431822913173168
10128500,"Weber River","observed",1911,4,1911-04-15,5.3216793695232,4.61661192999168,0.338602706397279
10128500,"Weber River","observed",1911,5,1911-05-16,19.3696365155923,18.2142778613805,0.183923358300533
10128500,"Weber River","observed",1911,6,1911-06-15,37.1271614616576,21.0351906127833,1.12770220004166
10128500,"Weber River","observed",1911,7,1911-07-16,8.12236773858271,5.96922406140764,0.549755520763921
10128500,"Weber River","observed",1911,8,1911-08-16,2.57409269987923,3.01037484486018,-0.427146864155722
10128500,"Weber River","observed",1911,9,1911-09-15,1.850033977344,2.25047291486478,-0.51712054853874
10128500,"Weber River","observed",1911,10,1911-10-16,2.41332608696981,2.03516729135528,0.525935925280271
10128500,"Weber River","observed",1911,11,1911-11-15,2.166238764288,1.8258393503921,0.714723258858533
10128500,"Weber River","observed",1911,12,1911-12-16,2.1237634944,1.59815988231691,1.27841505955211
10128500,"Weber River","observed",1912,1,1912-01-16,1.84059502848,1.50645412506615,1.06299988256961
10128500,"Weber River","observed",1912,2,1912-02-15,2.1237634944,1.50628925632801,2.07365582366796
10128500,"Weber River","observed",1912,3,1912-03-16,1.94381450154116,1.77675681057963,0.344650598938081
10128500,"Weber River","observed",1912,4,1912-04-15,2.8231896052224,4.61661192999168,-1.05859934915023
10128500,"Weber River","observed",1912,5,1912-05-16,16.0264217244077,18.2142778613805,-0.370944202007079
10128500,"Weber River","observed",1912,6,1912-06-15,45.207845584128,21.0351906127833,1.57433243585643
10128500,"Weber River","observed",1912,7,1912-07-16,10.339302792737,5.96922406140764,1.0229481471344
10128500,"Weber River","observed",1912,8,1912-08-16,4.66953934768723,3.01037484486018,1.32482713218149
10128500,"Weber River","observed",1912,9,1912-09-15,3.4065166450176,2.25047291486478,1.21259780769464
10128500,"Weber River","observed",1912,10,1912-10-16,3.74695821678658,2.03516729135528,2.03589786778742
10128500,"Weber River","observed",1912,11,1912-11-15,3.46881370752,1.8258393503921,2.91730390785831
10128500,"Weber River","observed",1912,12,1912-12-16,2.20597369418323,1.59815988231691,1.45882414711343
10128500,"Weber River","observed",1913,1,1913-01-16,1.98217926144,1.50645412506615,1.47502442283701
10128500,"Weber River","observed",1913,2,1913-02-14,1.98217926144,1.50628925632801,1.63730252246565
10128500,"Weber River","observed",1913,3,1913-03-16,2.38226890038503,1.77675681057963,1.1646559993683
10128500,"Weber River","observed",1913,4,1913-04-15,6.46567997184,4.61661192999168,0.829771958977173
10128500,"Weber River","observed",1913,5,1913-05-16,23.5358667512733,18.2142778613805,0.792359718984802
10128500,"Weber River","observed",1913,6,1913-06-15,19.2526239979008,21.0351906127833,-0.157142417011905
10128500,"Weber River","observed",1913,7,1913-07-16,6.56585462268697,5.96922406140764,0.164037067705065
10128500,"Weber River","observed",1913,8,1913-08-16,3.45556873088826,3.01037484486018,0.395031855567511
10128500,"Weber River","observed",1913,9,1913-09-15,3.6651438438912,2.25047291486478,1.44538509384283
10128500,"Weber River","observed",1913,10,1913-10-16,3.9817140095009,2.03516729135528,2.26378747584859
10128500,"Weber River","observed",1913,11,1913-11-15,3.0497243779584,1.8258393503921,2.27776160095975
10128500,"Weber River","observed",1913,12,1913-12-16,2.29275112728774,1.59815988231691,1.64457612028675
10128500,"Weber River","observed",1914,1,1914-01-16,2.43981604023329,1.50645412506615,2.68859032122854
10128500,"Weber River","observed",1914,2,1914-02-14,2.28557404635429,1.50628925632801,2.54983556373762
10128500,"Weber River","observed",1914,3,1914-03-16,2.67822561960465,1.77675681057963,1.6636439641276
10128500,"Weber River","observed",1914,4,1914-04-15,8.1901759292928,4.61661192999168,1.47285655410341
10128500,"Weber River","observed",1914,5,1914-05-16,36.2263812578106,18.2142778613805,2.29623543548642
10128500,"Weber River","observed",1914,6,1914-06-15,36.240844163328,21.0351906127833,1.07506366045392
10128500,"Weber River","observed",1914,7,1914-07-16,9.02302614954116,5.96922406140764,0.751034919177166
10128500,"Weber River","observed",1914,8,1914-08-16,3.93878201628077,3.01037484486018,0.787347588767454
10128500,"Weber River","observed",1914,9,1914-09-15,2.590991463168,2.25047291486478,0.393063920628446
10128500,"Weber River","observed",1914,10,1914-10-16,3.40624261101832,2.03516729135528,1.6883817709521
10128500,"Weber River","observed",1914,11,1914-11-15,2.4899947103232,1.8258393503921,1.32867520428303
10128500,"Weber River","observed",1914,12,1914-12-16,2.1237634944,1.59815988231691,1.27841505955211
10128500,"Weber River","observed",1915,1,1915-01-16,2.26534772736,1.50645412506615,2.24485817427981
10128500,"Weber River","observed",1915,2,1915-02-14,2.43727143881143,1.50628925632801,2.97689645335829
10128500,"Weber River","observed",1915,3,1915-03-16,2.32746210052955,1.77675681057963,1.06789026174353
10128500,"Weber River","observed",1915,4,1915-04-15,6.3703465883136,4.61661192999168,0.79113027664643
10128500,"Weber River","observed",1915,5,1915-05-16,12.431095653888,18.2142778613805,-1.06362159511665
10128500,"Weber River","observed",1915,6,1915-06-15,22.1409423502848,21.0351906127833,0.0930130571358314
10128500,"Weber River","observed",1915,7,1915-07-16,5.49712202550503,5.96922406140764,-0.137812623109274
10128500,"Weber River","observed",1915,8,1915-08-16,2.12193660107148,3.01037484486018,-0.925385141764885
10128500,"Weber River","observed",1915,9,1915-09-15,2.4484633353216,2.25047291486478,0.232993077343229
10128500,"Weber River","observed",1915,10,1915-10-16,2.33111588718658,2.03516729135528,0.416520068533924
10128500,"Weber River","observed",1915,11,1915-11-15,2.5824964091904,1.8258393503921,1.49442284710585
10128500,"Weber River","observed",1915,12,1915-12-16,2.5658716799009,1.59815988231691,2.20110461357931
10128500,"Weber River","observed",1916,1,1916-01-16,1.84059502848,1.50645412506615,1.06299988256961
10128500,"Weber River","observed",1916,2,1916-02-15,1.95776818679172,1.50628925632801,1.56003625078702
10128500,"Weber River","observed",1916,3,1916-03-16,2.89745281902658,1.77675681057963,2.01070589299781
10128500,"Weber River","observed",1916,4,1916-04-15,8.5148757702144,4.61661192999168,1.58391725926591
10128500,"Weber River","observed",1916,5,1916-05-16,20.6155777656403,18.2142778613805,0.374259179814728
10128500,"Weber River","observed",1916,6,1916-06-15,37.0308841832448,21.0351906127833,1.12202356179807
10128500,"Weber River","observed",1916,7,1916-07-16,7.90588087915355,5.96922406140764,0.499217096280557
10128500,"Weber River","observed",1916,8,1916-08-16,3.51585621072929,3.01037484486018,0.445875906415809
10128500,"Weber River","observed",1916,9,1916-09-15,2.2549648836096,2.25047291486478,0.00543484124452522
10128500,"Weber River","observed",1916,10,1916-10-16,3.47840489749471,2.03516729135528,1.76377620115892
10128500,"Weber River","observed",1916,11,1916-11-15,2.7108661137408,1.8258393503921,1.71817950280636
10128500,"Weber River","observed",1916,12,1916-12-16,2.79788713262245,1.59815988231691,2.64467548552783
10128500,"Weber River","observed",1917,1,1917-01-16,1.38843892967226,1.50645412506615,-0.412856438506764
10128500,"Weber River","observed",1917,2,1917-02-14,1.69901079552,1.50628925632801,0.6992246584434
10128500,"Weber River","observed",1917,3,1917-03-16,2.00684232137497,1.77675681057963,0.469560644021199
10128500,"Weber River","observed",1917,4,1917-04-15,3.9822925257216,4.61661192999168,-0.335699779603212
10128500,"Weber River","observed",1917,5,1917-05-16,15.3258081329218,18.2142778613805,-0.496922125357233
10128500,"Weber River","observed",1917,6,1917-06-15,48.992864078592,21.0351906127833,1.76619803349383
10128500,"Weber River","observed",1917,7,1917-07-16,21.7007524027788,5.96922406140764,2.76852741566299
10128500,"Weber River","observed",1917,8,1917-08-16,3.85657181649755,3.01037484486018,0.722926836726238
10128500,"Weber River","observed",1917,9,1917-09-15,2.6155327302144,2.25047291486478,0.420032959911146
10128500,"Weber River","observed",1917,10,1917-10-16,2.19501233421213,2.03516729135528,0.229619696634319
10128500,"Weber River","observed",1917,11,1917-11-15,2.1218757046272,1.8258393503921,0.626000401207823
10128500,"Weber River","observed",1917,12,1917-12-16,1.868911875072,1.59815988231691,0.688325676303849
10128500,"Weber River","observed",1918,1,1918-01-16,1.868911875072,1.50645412506615,1.14702357937651
10128500,"Weber River","observed",1918,2,1918-02-14,1.755644488704,1.50628925632801,0.894635654464753
10128500,"Weber River","observed",1918,3,1918-03-16,2.23063675411819,1.77675681057963,0.893232587427182
10128500,"Weber River","observed",1918,4,1918-04-15,3.8020086024192,4.61661192999168,-0.437664981438599
10128500,"Weber River","observed",1918,5,1918-05-16,14.8791327140996,18.2142778613805,-0.579292092194302
10128500,"Weber River","observed",1918,6,1918-06-15,31.6837196517888,21.0351906127833,0.790416248482125
10128500,"Weber River","observed",1918,7,1918-07-16,4.15618232237419,5.96922406140764,-0.579518926605364
10128500,"Weber River","observed",1918,8,1918-08-16,2.1237634944,3.01037484486018,-0.923231905780173
10128500,"Weber River","observed",1918,9,1918-09-15,1.7726345966592,2.25047291486478,-0.625638427629568
10128500,"Weber River","observed",1918,10,1918-10-16,2.88557801239123,2.03516729135528,1.11128113522384
10128500,"Weber River","observed",1918,11,1918-11-15,1.8113342870016,1.8258393503921,-0.0323569725260814
10128500,"Weber River","observed",1918,12,1918-12-16,1.84059502848,1.59815988231691,0.619563938572258
10128500,"Weber River","observed",1919,1,1919-01-16,1.4158423296,1.50645412506615,-0.314954059542863
10128500,"Weber River","observed",1919,2,1919-02-14,1.59383393674971,1.50628925632801,0.324572385633309
10128500,"Weber River","observed",1919,3,1919-03-16,1.70814526216258,1.77675681057963,-0.147821365070614
10128500,"Weber River","observed",1919,4,1919-04-15,4.6411311564288,4.61661192999168,0.0123346332657379
10128500,"Weber River","observed",1919,5,1919-05-16,22.4041063342576,18.2142778613805,0.634611702132588
10128500,"Weber River","observed",1919,6,1919-06-15,11.7854715515904,21.0351906127833,-0.953051338575314
10128500,"Weber River","observed",1919,7,1919-07-16,2.76774339270194,5.96922406140764,-1.1585266938669
10128500,"Weber River","observed",1919,8,1919-08-16,1.83237400850168,3.01037484486018,-1.2842578726016
10128500,"Weber River","observed",1919,9,1919-09-15,1.9330967273472,2.25047291486478,-0.40404618384445
10128500,"Weber River","observed",1919,10,1919-10-16,2.58870784650736,2.03516729135528,0.751405715255855
10128500,"Weber River","observed",1919,11,1919-11-15,2.1492486563328,1.8258393503921,0.680887017441213
10128500,"Weber River","observed",1919,12,1919-12-16,1.58026272916645,1.59815988231691,-0.048153140483552
10128500,"Weber River","observed",1920,1,1920-01-16,1.59122408913755,1.50645412506615,0.283393743718131
10128500,"Weber River","observed",1920,2,1920-02-15,1.755644488704,1.50628925632801,0.894635654464753
10128500,"Weber River","observed",1920,3,1920-03-16,1.84242192180852,1.77675681057963,0.13794306872783
10128500,"Weber River","observed",1920,4,1920-04-15,2.5730574603264,4.61661192999168,-1.24086752188705
10128500,"Weber River","observed",1920,5,1920-05-16,27.2188837015618,18.2142778613805,1.27377362644967
10128500,"Weber River","observed",1920,6,1920-06-15,37.647247544064,21.0351906127833,1.15821599736358
10128500,"Weber River","observed",1920,7,1920-07-16,7.71771086631639,5.96922406140764,0.454544684485622
10128500,"Weber River","observed",1920,8,1920-08-16,3.40715605768258,3.01037484486018,0.35377613844504
10128500,"Weber River","observed",1920,9,1920-09-15,2.4144831194112,2.25047291486478,0.193921935209097
10128500,"Weber River","observed",1920,10,1920-10-16,2.97052855216723,2.03516729135528,1.2097908892484
10128500,"Weber River","observed",1920,11,1920-11-15,3.062938906368,1.8258393503921,2.29875576788616
10128500,"Weber River","observed",1920,12,1920-12-16,2.1237634944,1.59815988231691,1.27841505955211
10128500,"Weber River","observed",1921,1,1921-01-16,1.98217926144,1.50645412506615,1.47502442283701
10128500,"Weber River","observed",1921,2,1921-02-14,2.1237634944,1.50628925632801,2.07365582366796
10128500,"Weber River","observed",1921,3,1921-03-16,3.07283457856413,1.77675681057963,2.27640617657679
10128500,"Weber River","observed",1921,4,1921-04-15,6.286339943424,4.61661192999168,0.756765827811432
10128500,"Weber River","observed",1921,5,1921-05-16,23.9715808101244,18.2142778613805,0.851764732166209
10128500,"Weber River","observed",1921,6,1921-06-15,60.352639036416,21.0351906127833,2.29171813627313
10128500,"Weber River","observed",1921,7,1921-07-16,13.1700740052728,5.96922406140764,1.54026451030857
10128500,"Weber River","observed",1921,8,1921-08-16,4.53526268804129,3.01037484486018,1.23038220707313
10128500,"Weber River","observed",1921,9,1921-09-15,3.3206222103552,2.25047291486478,1.13276891701772
10128500,"Weber River","observed",1921,10,1921-10-16,2.80976193925781,2.03516729135528,1.02176054210548
10128500,"Weber River","observed",1921,11,1921-11-15,2.5456845086208,1.8258393503921,1.42893157107344
10128500,"Weber River","observed",1921,12,1921-12-16,2.19683922754065,1.59815988231691,1.43899708296047
10128500,"Weber River","observed",1922,1,1922-01-16,1.98217926144,1.50645412506615,1.47502442283701
10128500,"Weber River","observed",1922,2,1922-02-14,1.883070298368,1.50628925632801,1.3196187144295
10128500,"Weber River","observed",1922,3,1922-03-16,1.95020862819097,1.77675681057963,0.357443819723211
10128500,"Weber River","observed",1922,4,1922-04-15,3.5292229802496,4.61661192999168,-0.598413755388381
10128500,"Weber River","observed",1922,5,1922-05-16,26.9813875688547,18.2142778613805,1.24405434441964
10128500,"Weber River","observed",1922,6,1922-06-15,50.696594348544,21.0351906127833,1.84953086564378
10128500,"Weber River","observed",1922,7,1922-07-16,7.99813899224361,5.96922406140764,0.520864337638118
10128500,"Weber River","observed",1922,8,1922-08-16,4.06940488926968,3.01037484486018,0.88792050695523
10128500,"Weber River","observed",1922,9,1922-09-15,2.534357769984,2.25047291486478,0.330176059887613
10128500,"Weber River","observed",1922,10,1922-10-16,2.10914834777187,2.03516729135528,0.107715858376232
10128500,"Weber River","observed",1922,11,1922-11-15,2.1671826591744,1.8258393503921,0.716597918351358
10128500,"Weber River","observed",1922,12,1922-12-16,2.038812954624,1.59815988231691,1.08714233334083
10128500,"Weber River","observed",1923,1,1923-01-16,2.038812954624,1.50645412506615,1.63444814797025
10128500,"Weber River","observed",1923,2,1923-02-14,2.15612560479086,1.50628925632801,2.1707227703244
10128500,"Weber River","observed",1923,3,1923-03-16,2.36856720042116,1.77675681057963,1.14060185916139
10128500,"Weber River","observed",1923,4,1923-04-15,3.9955070541312,4.61661192999168,-0.328350319561732
10128500,"Weber River","observed",1923,5,1923-05-16,25.7162639388573,18.2142778613805,1.08281607258537
10128500,"Weber River","observed",1923,6,1923-06-15,32.94193153536,21.0351906127833,0.871517622816369
10128500,"Weber River","observed",1923,7,1923-07-16,12.746234753057,5.96922406140764,1.46763273298164
10128500,"Weber River","observed",1923,8,1923-08-16,3.76065991675045,3.01037484486018,0.646621326881698
10128500,"Weber River","observed",1923,9,1923-09-15,2.6636713694208,2.25047291486478,0.472452007601515
10128500,"Weber River","observed",1923,10,1923-10-16,3.08379593853523,2.03516729135528,1.33833868352681
10128500,"Weber River","observed",1923,11,1923-11-15,2.1964434006528,1.8258393503921,0.774447794474771
10128500,"Weber River","observed",1923,12,1923-12-16,1.76112516868955,1.59815988231691,0.422777182112391
10128500,"Weber River","observed",1924,1,1924-01-16,1.69901079552,1.50645412506615,0.629607691733893
10128500,"Weber River","observed",1924,2,1924-02-15,1.8816056338891,1.50628925632801,1.31484279318389
10128500,"Weber River","observed",1924,3,1924-03-16,2.11188868776465,1.77675681057963,0.672104511525838
10128500,"Weber River","observed",1924,4,1924-04-15,3.6490976308224,4.61661192999168,-0.526763185453106
10128500,"Weber River","observed",1924,5,1924-05-16,20.0044819472516,18.2142778613805,0.28188891375842
10128500,"Weber River","observed",1924,6,1924-06-15,9.2010873526272,21.0351906127833,-1.31238323150945
10128500,"Weber River","observed",1924,7,1924-07-16,2.718417272832,5.96922406140764,-1.1825974986754
10128500,"Weber River","observed",1924,8,1924-08-16,1.76751929533936,3.01037484486018,-1.36997487821543
10128500,"Weber River","observed",1924,9,1924-09-15,1.4951295000576,2.25047291486478,-1.04374688940836
10128500,"Weber River","observed",1924,10,1924-10-16,1.57752238917368,2.03516729135528,-0.732996595740962
10128500,"Weber River","observed",1924,11,1924-11-15,1.6291625739264,1.8258393503921,-0.45437837311909
10128500,"Weber River","observed",1924,12,1924-12-16,1.58208962249497,1.59815988231691,-0.0432211507046625
10128500,"Weber River","observed",1925,1,1925-01-16,1.44781296284903,1.50645412506615,-0.202328143305007
10128500,"Weber River","observed",1925,2,1925-02-14,1.54832471901257,1.50628925632801,0.157370909344805
10128500,"Weber River","observed",1925,3,1925-03-16,2.07717771452284,1.77675681057963,0.605927434552712
10128500,"Weber River","observed",1925,4,1925-04-15,5.8795212473856,4.61661192999168,0.585955295405632
10128500,"Weber River","observed",1925,5,1925-05-16,22.5941032404232,18.2142778613805,0.661453599960673
10128500,"Weber River","observed",1925,6,1925-06-15,16.2010118301696,21.0351906127833,-0.450877205993288
10128500,"Weber River","observed",1925,7,1925-07-16,5.29159652604697,5.96922406140764,-0.200320584109306
10128500,"Weber River","observed",1925,8,1925-08-16,2.73668620611716,3.01037484486018,-0.262634677762229
10128500,"Weber River","observed",1925,9,1925-09-15,2.6561202103296,2.25047291486478,0.464271009119012
10128500,"Weber River","observed",1925,10,1925-10-16,2.99975884542348,2.03516729135528,1.24326395931537
10128500,"Weber River","observed",1925,11,1925-11-15,2.1634070796288,1.8258393503921,0.709096051632487
10128500,"Weber River","observed",1925,12,1925-12-16,1.93102624824155,1.59815988231691,0.836789337689662
10128500,"Weber River","observed",1926,1,1926-01-16,1.4158423296,1.50645412506615,-0.314954059542863
10128500,"Weber River","observed",1926,2,1926-02-14,1.74957659300571,1.50628925632801,0.873899434000017
10128500,"Weber River","observed",1926,3,1926-03-16,2.26717462068852,1.77675681057963,0.959713243274829
10128500,"Weber River","observed",1926,4,1926-04-15,7.5388884576768,4.61661192999168,1.24129414271415
10128500,"Weber River","observed",1926,5,1926-05-16,21.7893567292119,18.2142778613805,0.546722919446762
10128500,"Weber River","observed",1926,6,1926-06-15,13.0993732334592,21.0351906127833,-0.791565445286878
10128500,"Weber River","observed",1926,7,1926-07-16,3.36331061779819,5.96922406140764,-0.889576615065961
10128500,"Weber River","observed",1926,8,1926-08-16,2.27082840734555,3.01037484486018,-0.753920668934218
10128500,"Weber River","observed",1926,9,1926-09-15,1.576304460288,2.25047291486478,-0.916274940617898
10128500,"Weber River","observed",1926,10,1926-10-16,1.65425190897135,2.03516729135528,-0.60085461170852
10128500,"Weber River","observed",1926,11,1926-11-15,1.5753605654016,1.8258393503921,-0.585058840011507
10128500,"Weber River","observed",1926,12,1926-12-16,1.56108034921703,1.59815988231691,-0.100170694694487
10128500,"Weber River","observed",1927,1,1927-01-16,1.55834000922426,1.50645412506615,0.174681215206485
10128500,"Weber River","observed",1927,2,1927-02-14,1.56956235395657,1.50628925632801,0.235799277613894
10128500,"Weber River","observed",1927,3,1927-03-16,1.65790569562839,1.77675681057963,-0.258603742741062
10128500,"Weber River","observed",1927,4,1927-04-15,4.0511968524288,4.61661192999168,-0.297557508217859
10128500,"Weber River","observed",1927,5,1927-05-16,20.473080086016,18.2142778613805,0.352883865294866
10128500,"Weber River","observed",1927,6,1927-06-15,31.582722898944,21.0351906127833,0.783816256448312
10128500,"Weber River","observed",1927,7,1927-07-16,6.71657332228955,5.96922406140764,0.203883584466064
10128500,"Weber River","observed",1927,8,1927-08-16,3.15047754502607,3.01037484486018,0.128281722539267
10128500,"Weber River","observed",1927,9,1927-09-15,2.4390243864576,2.25047291486478,0.222176339315803
10128500,"Weber River","observed",1927,10,1927-10-16,2.65812979299097,2.03516729135528,0.837882585915454
10128500,"Weber River","observed",1927,11,1927-11-15,2.8090311819264,1.8258393503921,1.88470729113174
10128500,"Weber River","observed",1927,12,1927-12-16,1.91732454827768,1.59815988231691,0.804313166133653
10128500,"Weber River","observed",1928,1,1928-01-16,1.69901079552,1.50645412506615,0.629607691733893
10128500,"Weber River","observed",1928,2,1928-02-15,1.55742656256,1.50628925632801,0.191070166338073
10128500,"Weber River","observed",1928,3,1928-03-16,2.35486550045729,1.77675681057963,1.1164568055749
10128500,"Weber River","observed",1928,4,1928-04-15,4.1219889689088,4.61661192999168,-0.258825485530423
10128500,"Weber River","observed",1928,5,1928-05-16,32.9480211797884,18.2142778613805,1.94518054268753
